Date,Heure,Tag,Alarm
2022/02/01 10:11:00.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:11:00.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.3 %    HI   Recover
2022/02/01 10:11:01.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:11:02.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   64.1 %    HI   Recover
2022/02/01 10:11:02.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:11:02.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.2 %    HI
2022/02/01 10:11:02.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.4 %    HI
2022/02/01 10:11:06.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.1 %    HI
2022/02/01 10:11:08.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.2 %    HI
2022/02/01 10:11:11.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.0 %    HI   Recover
2022/02/01 10:11:11.140 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:11:11.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   64.9 %    HI   Recover
2022/02/01 10:11:12.140 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:11:13.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.1 %    HI   Recover
2022/02/01 10:11:13.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:11:14.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.0 %    HI   Recover
2022/02/01 10:11:17.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:11:18.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.5 %    HI
2022/02/01 10:11:18.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.6 %    HI
2022/02/01 10:11:21.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.4 %    HI
2022/02/01 10:11:23.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.5 %    HI
2022/02/01 10:11:25.290 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.2 %    HI   Recover
2022/02/01 10:11:28.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:11:29.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.4 %    HI   Recover
2022/02/01 10:11:31.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:11:32.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.0 %    HI   Recover
2022/02/01 10:11:35.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:11:39.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.2 %    HI   Recover
2022/02/01 10:11:40.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:11:43.000 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.7 %    HI
2022/02/01 10:11:44.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.7 %    HI
2022/02/01 10:11:53.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.8 %    HI
2022/02/01 10:11:57.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.7 %    HI
2022/02/01 10:12:00.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.5 %    HI   Recover
2022/02/01 10:12:04.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:12:12.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.6 %    HI   Recover
2022/02/01 10:12:13.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:12:15.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.5 %    HI   Recover
2022/02/01 10:12:17.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:12:24.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.5 %    HI   Recover
2022/02/01 10:12:33.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:12:36.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.0 %    HI
2022/02/01 10:12:44.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.0 %    HI
2022/02/01 10:12:45.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.0 %    HI
2022/02/01 10:12:47.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.0 %    HI
2022/02/01 10:12:49.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.6 %    HI   Recover
2022/02/01 10:12:49.090 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:12:49.090 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.7 %    HI   Recover
2022/02/01 10:12:56.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:12:57.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   64.5 %    HI   Recover
2022/02/01 10:13:01.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:13:02.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.4 %    HI   Recover
2022/02/01 10:13:04.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:13:08.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   67.8 %    HI
2022/02/01 10:13:09.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   67.8 %    HI
2022/02/01 10:13:10.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   70.5 %    HI
2022/02/01 10:13:18.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   70.5 %    HI
2022/02/01 10:13:19.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   64.5 %    HI   Recover
2022/02/01 10:13:21.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:13:26.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   64.6 %    HI   Recover
2022/02/01 10:13:28.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:13:29.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.6 %    HI   Recover
2022/02/01 10:13:36.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:13:37.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   64.5 %    HI   Recover
2022/02/01 10:13:43.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:13:44.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   67.9 %    HI
2022/02/01 10:13:45.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.2 %    HI
2022/02/01 10:13:47.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   67.9 %    HI
2022/02/01 10:13:50.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.9 %    HI
2022/02/01 10:14:00.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.0 %    HI   Recover
2022/02/01 10:14:02.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:14:02.000 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.0 %    HI   Recover
2022/02/01 10:14:03.190 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:14:11.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.8 %    HI   Recover
2022/02/01 10:14:13.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:14:15.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   64.9 %    HI   Recover
2022/02/01 10:14:18.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:14:19.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   69.8 %    HI
2022/02/01 10:14:21.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   69.9 %    HI
2022/02/01 10:14:22.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.5 %    HI
2022/02/01 10:14:24.190 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.7 %    HI
2022/02/01 10:14:24.340 +01:00,3:02:00,1051LIC5304B,1051LIC5304B STEAM DRUM   LEVEL       PV  =   67.9 %    HI
2022/02/01 10:14:24.340 +01:00,3:02:00,1051LIC5304A,1051LIC5304A STEAM DRUM   LEVEL       PV  =   67.9 %    HI
2022/02/01 10:14:24.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.1 %    HI   Recover
2022/02/01 10:14:24.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:14:25.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.2 %    HI   Recover
2022/02/01 10:14:33.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:14:35.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.0 %    HI   Recover
2022/02/01 10:14:36.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:14:38.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.1 %    HI   Recover
2022/02/01 10:14:39.090 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:14:46.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   69.3 %    HI
2022/02/01 10:14:46.140 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   69.6 %    HI
2022/02/01 10:14:47.140 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.4 %    HI
2022/02/01 10:14:47.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.4 %    HI
2022/02/01 10:14:49.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.1 %    HI   Recover
2022/02/01 10:14:49.340 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:14:51.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.2 %    HI   Recover
2022/02/01 10:14:55.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:14:57.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.8 %    HI   Recover
2022/02/01 10:15:00.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:15:04.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.0 %    HI   Recover
2022/02/01 10:15:10.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:15:12.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   67.8 %    HI
2022/02/01 10:15:15.290 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.9 %    HI
2022/02/01 10:15:17.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   69.0 %    HI
2022/02/01 10:15:19.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.0 %    HI
2022/02/01 10:15:25.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.7 %    HI   Recover
2022/02/01 10:15:25.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:15:27.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   64.9 %    HI   Recover
2022/02/01 10:15:28.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:15:28.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   64.8 %    HI   Recover
2022/02/01 10:15:35.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:15:38.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   64.9 %    HI   Recover
2022/02/01 10:15:39.090 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:15:41.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.7 %    HI
2022/02/01 10:15:43.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.9 %    HI
2022/02/01 10:15:44.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.2 %    HI
2022/02/01 10:15:46.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.9 %    HI
2022/02/01 10:15:47.140 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.1 %    HI   Recover
2022/02/01 10:15:48.140 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:15:52.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.2 %    HI   Recover
2022/02/01 10:15:54.290 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:15:58.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.5 %    HI   Recover
2022/02/01 10:16:00.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:16:03.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.2 %    HI   Recover
2022/02/01 10:16:04.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:16:05.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.4 %    HI
2022/02/01 10:16:07.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.5 %    HI
2022/02/01 10:16:08.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.5 %    HI
2022/02/01 10:16:09.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.4 %    HI
2022/02/01 10:16:09.290 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.1 %    HI   Recover
2022/02/01 10:16:12.290 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:16:14.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.3 %    HI   Recover
2022/02/01 10:16:18.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:16:37.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.2 %    HI   Recover
2022/02/01 10:16:37.000 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:16:40.340 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.2 %    HI   Recover
2022/02/01 10:16:41.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:16:41.290 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.6 %    HI
2022/02/01 10:16:42.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   68.7 %    HI
2022/02/01 10:16:42.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   68.7 %    HI
2022/02/01 10:16:44.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   68.6 %    HI
2022/02/01 10:16:45.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.5 %    HI   Recover
2022/02/01 10:16:47.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:16:53.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.6 %    HI   Recover
2022/02/01 10:16:55.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:16:58.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.7 %    HI   Recover
2022/02/01 10:16:58.000 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:17:00.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.6 %    HI   Recover
2022/02/01 10:17:01.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:17:03.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   70.0 %    HI
2022/02/01 10:17:08.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   70.1 %    HI
2022/02/01 10:17:10.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   70.2 %    HI
2022/02/01 10:17:11.000 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   70.1 %    HI
2022/02/01 10:17:13.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.4 %    HI   Recover
2022/02/01 10:17:19.090 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:17:22.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.5 %    HI   Recover
2022/02/01 10:17:23.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:17:25.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.4 %    HI   Recover
2022/02/01 10:17:26.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:17:29.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.4 %    HI   Recover
2022/02/01 10:17:29.090 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:17:31.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   69.2 %    HI
2022/02/01 10:17:33.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   69.4 %    HI
2022/02/01 10:17:37.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.4 %    HI
2022/02/01 10:17:39.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.3 %    HI
2022/02/01 10:17:40.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.5 %    HI   Recover
2022/02/01 10:17:42.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:17:43.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.5 %    HI   Recover
2022/02/01 10:17:46.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:17:48.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.5 %    HI   Recover
2022/02/01 10:17:50.340 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:17:52.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.5 %    HI   Recover
2022/02/01 10:17:51.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:17:55.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   69.9 %    HI
2022/02/01 10:17:57.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   70.0 %    HI
2022/02/01 10:18:00.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.9 %    HI
2022/02/01 10:18:01.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.9 %    HI
2022/02/01 10:18:02.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.4 %    HI   Recover
2022/02/01 10:18:03.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:18:04.340 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.5 %    HI   Recover
2022/02/01 10:18:09.000 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:18:11.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   65.4 %    HI   Recover
2022/02/01 10:18:11.290 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    NR
2022/02/01 10:18:11.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.4 %    HI   Recover
2022/02/01 10:18:11.290 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     NR
2022/02/01 10:18:21.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   68.8 %    HI
2022/02/01 10:18:22.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   69.1 %    HI
2022/02/01 10:18:38.040 +01:00,3:02:00,1051LI5303C,1051LI5303C  STEAM DRUM LEVEL Ch C    PV  =   69.1 %    HI
2022/02/01 10:18:39.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   69.0 %    HI
2022/02/01 10:18:41.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    PV  =   65.7 %    HI   Recover
2022/02/01 10:18:42.040 +01:00,3:02:00,1051LI5303A,1051LI5303A  STEAM DRUM LEVEL Ch A    NR
2022/02/01 10:18:42.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    PV  =   65.7 %    HI   Recover
2022/02/01 10:18:44.040 +01:00,3:02:00,1051LI5303B,1051LI5303B  STEAM DRUM LEVEL Ch B    NR
2022/02/01 10:18:44.040 +01:00,3:02:00,1051LI5303,1051LI5303   STEAM DRUM AVE-LEVEL     PV  =   65.8 %    HI   Recover
